"date","date_time","FD23_flux","FD24_flux","FD23_flux_median","FD24_flux_median","soil_CO2_5cm","soil_CO2_15cm","soil_CO2_25cm","soil_temp_5cm","soil_temp_15cm","soil_temp_25cm"
2017-10-13,2017-10-13 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-13,2017-10-13 10:00:00,-9999,-9999,-9999,-9999,-9999,972,1026,-0.424,-0.198,0.029
2017-10-13,2017-10-13 11:00:00,-9999,-9999,-9999,-9999,-9999,1039,1071,-0.37,-0.143,-0.056
2017-10-13,2017-10-13 12:00:00,-9999,-9999,-9999,-9999,-9999,1091,1109,-0.22,-0.22,-0.046
2017-10-13,2017-10-13 13:00:00,-9999,-9999,-9999,-9999,-9999,1151,1166,0.032,-0.299,-0.038
2017-10-13,2017-10-13 14:00:00,-9999,-9999,-9999,-9999,130.4,1177,1192,-0.132,-0.185,-0.045
2017-10-13,2017-10-13 15:00:00,-9999,-9999,-9999,-9999,166.3,1231,1228,-0.123,-0.089,0.103
2017-10-13,2017-10-13 16:00:00,-9999,-9999,-9999,-9999,184.2,1249,1288,0.031,-0.039,0.014
2017-10-13,2017-10-13 17:00:00,-9999,-9999,-9999,-9999,244.6,1262,1272,0.015,-0.177,-0.055
2017-10-13,2017-10-13 18:00:00,-9999,-9999,-9999,-9999,293.5,1316,1319,-0.148,-0.235,-0.027
2017-10-13,2017-10-13 19:00:00,-9999,-9999,-9999,-9999,335.9,1334,1330,-0.052,-0.139,0
2017-10-13,2017-10-13 20:00:00,-9999,-9999,-9999,-9999,249.5,1339,1350,-0.017,-0.157,0.052
2017-10-13,2017-10-13 21:00:00,-9999,-9999,-9999,-9999,257.6,1342,1330,-0.004,-0.143,-0.091
2017-10-13,2017-10-13 22:00:00,-9999,-9999,-9999,-9999,290.2,1355,1394,-0.28,-0.124,-0.002
2017-10-13,2017-10-13 23:00:00,-9999,-9999,-9999,-9999,273.9,1371,1383,-0.271,-0.01,0.025
2017-10-14,2017-10-14 00:00:00,-9999,-9999,-9999,-9999,265.8,1384,1357,-0.31,-0.153,0.004
2017-10-14,2017-10-14 01:00:00,-9999,-9999,-9999,-9999,301.6,1415,1430,-0.305,-0.148,-0.113
2017-10-14,2017-10-14 02:00:00,-9999,-9999,-9999,-9999,358.7,1427,1402,-0.362,-0.067,0.09
2017-10-14,2017-10-14 03:00:00,-9999,-9999,-9999,-9999,419,1482,1502,-0.371,-0.093,0.133
2017-10-14,2017-10-14 04:00:00,-9999,-9999,-9999,-9999,476.1,1489,1503,-0.248,-0.091,-0.022
2017-10-14,2017-10-14 05:00:00,-9999,-9999,-9999,-9999,503.8,1573,1591,-0.177,0.014,0.049
2017-10-14,2017-10-14 06:00:00,-9999,-9999,-9999,-9999,503.8,1573,1591,-0.397,-0.032,0.073
2017-10-14,2017-10-14 07:00:00,-9999,-9999,-9999,-9999,185.9,1686,1689,-0.243,-0.069,0.018
2017-10-14,2017-10-14 08:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-14,2017-10-14 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-14,2017-10-14 10:00:00,-9999,-9999,-9999,-9999,252.7,1829,1842,-0.418,-0.175,-0.105
2017-10-14,2017-10-14 11:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-14,2017-10-14 12:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-14,2017-10-14 13:00:00,-9999,-9999,-9999,-9999,306.5,1883,1942,-0.308,-0.064,0.005
2017-10-14,2017-10-14 14:00:00,-9999,-9999,-9999,-9999,345.7,1857,1890,-0.453,-0.07,0.035
2017-10-14,2017-10-14 15:00:00,-9999,-9999,-9999,-9999,216.8,1800,1833,-0.438,-0.09,0.067
2017-10-14,2017-10-14 16:00:00,-9999,-9999,-9999,-9999,120.7,1738,1773,-0.716,-0.159,0.015
2017-10-14,2017-10-14 17:00:00,-9999,-9999,-9999,-9999,-9999,1711,1735,-0.808,-0.216,-0.094
2017-10-14,2017-10-14 18:00:00,-9999,-9999,-9999,-9999,-9999,1662,1703,-0.905,-0.087,0.035
2017-10-14,2017-10-14 19:00:00,-9999,-9999,-9999,-9999,-9999,1572,1582,-1.094,-0.048,0.039
2017-10-14,2017-10-14 20:00:00,-9999,-9999,-9999,-9999,-9999,1585,1657,-1.086,-0.145,0.046
2017-10-14,2017-10-14 21:00:00,-9999,-9999,-9999,-9999,-9999,1535,1553,-1.213,-0.098,0.007
2017-10-14,2017-10-14 22:00:00,-9999,-9999,-9999,-9999,-9999,1533,1600,-1.337,-0.17,-0.013
2017-10-14,2017-10-14 23:00:00,-9999,-9999,-9999,-9999,120.7,1533,1551,-1.236,-0.156,-0.034
2017-10-15,2017-10-15 00:00:00,-9999,-9999,-9999,-9999,169.7,1556,1581,-1.229,-0.166,0.078
2017-10-15,2017-10-15 01:00:00,-9999,-9999,-9999,-9999,238.2,1570,1599,-1.314,-0.025,-0.059
2017-10-15,2017-10-15 02:00:00,-9999,-9999,-9999,-9999,277.4,1578,1601,-1.356,-0.136,-0.118
2017-10-15,2017-10-15 03:00:00,-9999,-9999,-9999,-9999,298.6,1659,1707,-1.368,-0.183,-0.079
2017-10-15,2017-10-15 04:00:00,-9999,-9999,-9999,-9999,321.4,1656,1695,-1.481,-0.104,0.017
2017-10-15,2017-10-15 05:00:00,-9999,-9999,-9999,-9999,321.4,1656,1695,-1.408,-0.153,-0.118
2017-10-15,2017-10-15 06:00:00,-9999,-9999,-9999,-9999,321.4,1656,1695,-1.335,-0.202,-0.028
2017-10-15,2017-10-15 07:00:00,-9999,-9999,-9999,-9999,372,1963,1968,-1.334,-0.149,-0.045
2017-10-15,2017-10-15 08:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-15,2017-10-15 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-15,2017-10-15 10:00:00,-9999,-9999,-9999,-9999,345.9,2018,2043,-1.215,-0.169,-0.065
2017-10-15,2017-10-15 11:00:00,-9999,-9999,-9999,-9999,376.9,2039,2057,-1.359,-0.139,-0.069
2017-10-15,2017-10-15 12:00:00,-9999,-9999,-9999,-9999,208.8,1987,1995,-1.422,-0.185,-0.011
2017-10-15,2017-10-15 13:00:00,-9999,-9999,-9999,-9999,192.5,1915,1956,-1.467,-0.177,-0.021
2017-10-15,2017-10-15 14:00:00,-9999,-9999,-9999,-9999,172.9,1795,1827,-1.438,-0.253,-0.027
2017-10-15,2017-10-15 15:00:00,-9999,-9999,-9999,-9999,318.2,1620,1638,-1.265,-0.202,-0.028
2017-10-15,2017-10-15 16:00:00,-9999,-9999,-9999,-9999,389.8,406.1,430.6,-1.207,-0.196,-0.005
2017-10-15,2017-10-15 17:00:00,-9999,-9999,-9999,-9999,290.4,295.3,300.2,-1.165,-0.224,-0.015
2017-10-15,2017-10-15 18:00:00,-9999,-9999,-9999,-9999,283.9,282.3,283.9,-1.188,-0.264,-0.125
2017-10-15,2017-10-15 19:00:00,-9999,-9999,-9999,-9999,358.9,362.2,363.8,-1.106,-0.148,-0.114
2017-10-15,2017-10-15 20:00:00,-9999,-9999,-9999,-9999,385,389.9,391.6,-1.237,-0.105,-0.07
2017-10-15,2017-10-15 21:00:00,-9999,-9999,-9999,-9999,403,420.9,411.1,-1.123,-0.148,-0.182
2017-10-15,2017-10-15 22:00:00,-9999,-9999,-9999,-9999,288.8,300.2,282.3,-1.291,-0.246,-0.002
2017-10-15,2017-10-15 23:00:00,-9999,-9999,-9999,-9999,267.6,262.7,257.8,-1.264,-0.254,-0.062
2017-10-16,2017-10-16 00:00:00,-9999,-9999,-9999,-9999,195.8,197.4,192.5,-1.363,-0.248,-0.144
2017-10-16,2017-10-16 01:00:00,-9999,-9999,-9999,-9999,146.8,140.3,140.3,-1.497,-0.207,-0.05
2017-10-16,2017-10-16 02:00:00,-9999,-9999,-9999,-9999,184.4,186,179.5,-1.619,-0.225,-0.103
2017-10-16,2017-10-16 03:00:00,-9999,-9999,-9999,-9999,102.8,104.5,114.2,-1.667,-0.255,-0.064
2017-10-16,2017-10-16 04:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.991,-0.16,-0.16
2017-10-16,2017-10-16 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.183,-0.247,-0.177
2017-10-16,2017-10-16 06:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.671,-0.21,-0.053
2017-10-16,2017-10-16 07:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.841,-0.292,-0.118
2017-10-16,2017-10-16 08:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-16,2017-10-16 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-16,2017-10-16 10:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.368,-0.363,-0.032
2017-10-16,2017-10-16 11:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.381,-0.324,-0.028
2017-10-16,2017-10-16 12:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.581,-0.209,0.087
2017-10-16,2017-10-16 13:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.259,-0.499,0.006
2017-10-16,2017-10-16 14:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.692,-0.251,0.063
2017-10-16,2017-10-16 15:00:00,-9999,-9999,-9999,-9999,133.8,145.2,138.7,-3.129,-0.318,-0.074
2017-10-16,2017-10-16 16:00:00,-9999,-9999,-9999,-9999,318.2,331.2,331.2,-2.957,-0.426,-0.095
2017-10-16,2017-10-16 17:00:00,-9999,-9999,-9999,-9999,287.2,288.8,288.8,-3.019,-0.452,-0.051
2017-10-16,2017-10-16 18:00:00,-9999,-9999,-9999,-9999,372,391.6,391.6,-2.745,-0.405,-0.04
2017-10-16,2017-10-16 19:00:00,-9999,-9999,-9999,-9999,494.4,515.6,512.3,-2.675,-0.562,0.012
2017-10-16,2017-10-16 20:00:00,-9999,-9999,-9999,-9999,577.6,600.4,603.7,-2.653,-0.488,-0.036
2017-10-16,2017-10-16 21:00:00,-9999,-9999,-9999,-9999,616.7,631.4,624.9,-2.663,-0.498,-0.185
2017-10-16,2017-10-16 22:00:00,-9999,-9999,-9999,-9999,606.9,649.4,647.7,-2.577,-0.482,-0.047
2017-10-16,2017-10-16 23:00:00,-9999,-9999,-9999,-9999,574.3,595.5,587.4,-2.692,-0.509,-0.161
2017-10-17,2017-10-17 00:00:00,-9999,-9999,-9999,-9999,571,608.6,606.9,-2.778,-0.473,-0.056
2017-10-17,2017-10-17 01:00:00,-9999,-9999,-9999,-9999,496,527,513.9,-2.98,-0.482,-0.117
2017-10-17,2017-10-17 02:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-17,2017-10-17 03:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-17,2017-10-17 04:00:00,-9999,-9999,-9999,-9999,274.1,287.2,285.5,-3.276,-0.603,-0.151
2017-10-17,2017-10-17 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-17,2017-10-17 06:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-17,2017-10-17 07:00:00,-9999,-9999,-9999,-9999,587.3,624.8,613.3,-2.428,-0.561,-0.056
2017-10-17,2017-10-17 08:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-17,2017-10-17 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-17,2017-10-17 10:00:00,-9999,-9999,-9999,-9999,722.5,771.5,745.4,-2.032,-0.444,-0.009
2017-10-17,2017-10-17 11:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-17,2017-10-17 12:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-17,2017-10-17 13:00:00,-9999,-9999,-9999,-9999,804,845,806,-1.669,-0.362,-0.014
2017-10-17,2017-10-17 14:00:00,-9999,-9999,-9999,-9999,850,895,889,-1.46,-0.292,0.004
2017-10-17,2017-10-17 15:00:00,-9999,-9999,-9999,-9999,1003,1055,1045,-1.398,-0.387,-0.039
2017-10-17,2017-10-17 16:00:00,-9999,-9999,-9999,-9999,1057,1088,1085,-1.305,-0.382,-0.155
2017-10-17,2017-10-17 17:00:00,-9999,-9999,-9999,-9999,1142,1196,1189,-1.253,-0.329,-0.051
2017-10-17,2017-10-17 18:00:00,-9999,-9999,-9999,-9999,1209,1238,1236,-1.166,-0.33,-0.016
2017-10-17,2017-10-17 19:00:00,-9999,-9999,-9999,-9999,1227,1292,1281,-1.123,-0.27,-0.096
2017-10-17,2017-10-17 20:00:00,-9999,-9999,-9999,-9999,1322,1349,1343,-1.066,-0.282,-0.125
2017-10-17,2017-10-17 21:00:00,-9999,-9999,-9999,-9999,1175,1198,1188,-1.167,-0.226,-0.122
2017-10-17,2017-10-17 22:00:00,-9999,-9999,-9999,-9999,886,922,920,-1.167,-0.296,-0.052
2017-10-17,2017-10-17 23:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 01:00:00,-9999,-9999,-9999,-9999,1065,1111,1103,-1.638,-0.261,-0.017
2017-10-18,2017-10-18 02:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 03:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 04:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 06:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 07:00:00,-9999,-9999,-9999,-9999,641,686.6,688.3,-1.899,-0.347,-0.086
2017-10-18,2017-10-18 08:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 10:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 11:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 12:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 13:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 14:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 15:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 16:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-18,2017-10-18 17:00:00,-9999,-9999,-9999,-9999,342.6,373.6,365.5,-1.365,-0.302,-0.006
2017-10-18,2017-10-18 18:00:00,-9999,-9999,-9999,-9999,531.9,572.7,572.7,-1.217,-0.259,-0.102
2017-10-18,2017-10-18 19:00:00,-9999,-9999,-9999,-9999,755.4,789.7,783.1,-1.104,-0.268,-0.024
2017-10-18,2017-10-18 20:00:00,-9999,-9999,-9999,-9999,826,868,857,-1.062,-0.296,-0.069
2017-10-18,2017-10-18 21:00:00,-9999,-9999,-9999,-9999,817,826,829,-1.046,-0.262,0.016
2017-10-18,2017-10-18 22:00:00,-9999,-9999,-9999,-9999,768.7,786.7,781.8,-1.075,-0.256,-0.047
2017-10-18,2017-10-18 23:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-19,2017-10-19 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-19,2017-10-19 01:00:00,-9999,-9999,-9999,-9999,577.6,597.2,597.2,-0.986,-0.202,-0.115
2017-10-19,2017-10-19 02:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-19,2017-10-19 03:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-19,2017-10-19 04:00:00,-9999,-9999,-9999,-9999,331.4,357.5,351,-1.169,-0.245,-0.071
2017-10-19,2017-10-19 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-19,2017-10-19 06:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-19,2017-10-19 07:00:00,-9999,-9999,-9999,-9999,168.2,184.5,179.6,-1.142,-0.288,-0.201
2017-10-19,2017-10-19 08:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-19,2017-10-19 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-19,2017-10-19 10:00:00,-9999,-9999,-9999,-9999,419.6,452.2,489.8,-1.371,-0.169,-0.169
2017-10-19,2017-10-19 11:00:00,-9999,-9999,-9999,-9999,129,480,465.3,-1.521,-0.161,-0.057
2017-10-19,2017-10-19 12:00:00,-9999,-9999,-9999,-9999,148.6,169.8,163.3,-1.548,-0.206,0.142
2017-10-19,2017-10-19 13:00:00,-9999,-9999,-9999,-9999,174.7,187.8,191,-1.483,-0.559,0.067
2017-10-19,2017-10-19 14:00:00,-9999,-9999,-9999,-9999,204,228.5,228.5,-1.702,-0.185,-0.028
2017-10-19,2017-10-19 15:00:00,-9999,-9999,-9999,-9999,199.1,220.3,217.1,-1.604,-0.087,-0.018
2017-10-19,2017-10-19 16:00:00,-9999,-9999,-9999,-9999,290.5,303.6,305.2,-1.725,-0.19,-0.034
2017-10-19,2017-10-19 17:00:00,-9999,-9999,-9999,-9999,422.7,453.7,450.5,-1.588,-0.28,0.051
2017-10-19,2017-10-19 18:00:00,-9999,-9999,-9999,-9999,429.3,444,447.3,-1.686,-0.291,-0.204
2017-10-19,2017-10-19 19:00:00,-9999,-9999,-9999,-9999,287.3,310.2,315.1,-1.7,-0.235,-0.061
2017-10-19,2017-10-19 20:00:00,-9999,-9999,-9999,-9999,305.3,316.7,320,-1.836,-0.336,-0.162
2017-10-19,2017-10-19 21:00:00,-9999,-9999,-9999,-9999,264.5,293.9,300.4,-1.843,-0.291,-0.099
2017-10-19,2017-10-19 22:00:00,-9999,-9999,-9999,-9999,240,251.4,253.1,-1.856,-0.339,-0.182
2017-10-19,2017-10-19 23:00:00,-9999,-9999,-9999,-9999,202.5,218.8,225.3,-1.854,-0.354,-0.111
2017-10-20,2017-10-20 00:00:00,-9999,-9999,-9999,-9999,199.2,560,569.8,-1.928,-0.376,-0.219
2017-10-20,2017-10-20 01:00:00,-9999,-9999,-9999,-9999,262.9,289,295.5,-1.993,-0.458,-0.145
2017-10-20,2017-10-20 02:00:00,-9999,-9999,-9999,-9999,290.6,321.6,315.1,-2.072,-0.379,-0.24
2017-10-20,2017-10-20 03:00:00,-9999,-9999,-9999,-9999,331.4,364.1,357.6,-2.139,-0.481,-0.133
2017-10-20,2017-10-20 04:00:00,-9999,-9999,-9999,-9999,349.4,378.8,369,-2.172,-0.462,-0.131
2017-10-20,2017-10-20 05:00:00,-9999,-9999,-9999,-9999,349.4,378.8,369,-2.178,-0.433,-0.154
2017-10-20,2017-10-20 06:00:00,-9999,-9999,-9999,-9999,349.4,378.8,369,-2.238,-0.492,-0.127
2017-10-20,2017-10-20 07:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.268,-0.419,-0.088
2017-10-20,2017-10-20 08:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-20,2017-10-20 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-20,2017-10-20 10:00:00,-9999,-9999,-9999,-9999,202.4,220.4,222,-2.573,-0.513,-0.199
2017-10-20,2017-10-20 11:00:00,-9999,-9999,-9999,-9999,181.2,205.7,212.2,-2.777,-0.577,-0.142
2017-10-20,2017-10-20 12:00:00,-9999,-9999,-9999,-9999,182.9,199.2,202.4,-2.84,-0.9,0.249
2017-10-20,2017-10-20 13:00:00,-9999,-9999,-9999,-9999,171.4,191,191,-3.047,-0.549,-0.061
2017-10-20,2017-10-20 14:00:00,-9999,-9999,-9999,-9999,158.3,181.2,184.4,-3.071,-0.486,0.054
2017-10-20,2017-10-20 15:00:00,-9999,-9999,-9999,-9999,181.2,205.6,212.2,-3.294,-0.673,-0.115
2017-10-20,2017-10-20 16:00:00,-9999,-9999,-9999,-9999,168.1,186.1,189.3,-3.245,-0.694,-0.032
2017-10-20,2017-10-20 17:00:00,-9999,-9999,-9999,-9999,159.9,176.3,179.5,-3.38,-0.688,-0.096
2017-10-20,2017-10-20 18:00:00,-9999,-9999,-9999,-9999,143.7,169.8,166.5,-3.448,-0.651,-0.094
2017-10-20,2017-10-20 19:00:00,-9999,-9999,-9999,-9999,137.1,148.6,155.1,-3.42,-0.728,-0.153
2017-10-20,2017-10-20 20:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-20,2017-10-20 21:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-20,2017-10-20 22:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-20,2017-10-20 23:00:00,-9999,-9999,-9999,-9999,205.7,236.7,226.9,-3.469,-0.742,-0.15
2017-10-21,2017-10-21 00:00:00,-9999,-9999,-9999,-9999,241.6,267.8,254.7,-3.524,-0.744,-0.082
2017-10-21,2017-10-21 01:00:00,-9999,-9999,-9999,-9999,226.9,246.5,241.6,-3.507,-0.71,-0.24
2017-10-21,2017-10-21 02:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-21,2017-10-21 03:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-21,2017-10-21 04:00:00,-9999,-9999,-9999,-9999,266.1,297.1,300.4,-3.604,-0.737,-0.11
2017-10-21,2017-10-21 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-21,2017-10-21 06:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-21,2017-10-21 07:00:00,-9999,-9999,-9999,-9999,310.2,351,336.3,-3.539,-0.672,-0.097
2017-10-21,2017-10-21 08:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-21,2017-10-21 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-21,2017-10-21 10:00:00,-9999,-9999,-9999,-9999,408.2,449,439.2,-3.428,-0.754,-0.127
2017-10-21,2017-10-21 11:00:00,-9999,-9999,-9999,-9999,465.3,515.9,499.6,-3.425,-0.681,-0.123
2017-10-21,2017-10-21 12:00:00,-9999,-9999,-9999,-9999,597.6,636.7,625.3,-3.109,-0.855,-0.053
2017-10-21,2017-10-21 13:00:00,-9999,-9999,-9999,-9999,710,760.6,744.3,-3.259,-0.673,-0.029
2017-10-21,2017-10-21 14:00:00,-9999,-9999,-9999,-9999,813,876,842,-3.105,-0.99,0.489
2017-10-21,2017-10-21 15:00:00,-9999,-9999,-9999,-9999,621.8,652.8,662.6,-3.097,-0.616,-0.094
2017-10-21,2017-10-21 16:00:00,-9999,-9999,-9999,-9999,667.5,713.2,724.7,-2.971,-0.666,-0.126
2017-10-21,2017-10-21 17:00:00,-9999,-9999,-9999,-9999,726.3,786.7,781.8,-2.995,-0.776,-0.202
2017-10-21,2017-10-21 18:00:00,-9999,-9999,-9999,-9999,765.6,824,795,-2.82,-0.619,-0.097
2017-10-21,2017-10-21 19:00:00,-9999,-9999,-9999,-9999,698.8,751,747.8,-2.952,-0.663,-0.263
2017-10-21,2017-10-21 20:00:00,-9999,-9999,-9999,-9999,1016,775.5,1081,-2.947,-0.554,-0.101
2017-10-21,2017-10-21 21:00:00,-9999,-9999,-9999,-9999,586.2,630.3,623.7,-2.874,-0.69,-0.185
2017-10-21,2017-10-21 22:00:00,-9999,-9999,-9999,-9999,783.7,818,755.9,-2.801,-0.513,-0.096
2017-10-21,2017-10-21 23:00:00,-9999,-9999,-9999,-9999,849,924,898,-2.731,-0.618,-0.113
2017-10-22,2017-10-22 00:00:00,-9999,-9999,-9999,-9999,936,1014,989,-2.821,-0.603,-0.168
2017-10-22,2017-10-22 01:00:00,-9999,-9999,-9999,-9999,984,1051,1045,-2.835,-0.652,-0.129
2017-10-22,2017-10-22 02:00:00,-9999,-9999,-9999,-9999,984,1051,1045,-2.822,-0.674,-0.065
2017-10-22,2017-10-22 03:00:00,-9999,-9999,-9999,-9999,984,1051,1045,-2.72,-0.538,-0.085
2017-10-22,2017-10-22 04:00:00,-9999,-9999,-9999,-9999,803,834,829,-2.846,-0.611,-0.21
2017-10-22,2017-10-22 05:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-22,2017-10-22 06:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-22,2017-10-22 07:00:00,-9999,-9999,-9999,-9999,862,936,932,-3.148,-0.614,-0.162
2017-10-22,2017-10-22 08:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-22,2017-10-22 09:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-10-22,2017-10-22 10:00:00,-9999,-9999,-9999,-9999,960,1037,1007,-2.967,-0.626,-0.138
2017-10-22,2017-10-22 11:00:00,-9999,-9999,-9999,-9999,986,1033,1043,-3.01,-0.617,-0.164
2017-10-22,2017-10-22 12:00:00,-9999,-9999,-9999,-9999,1014,1087,1058,-2.98,-0.604,-0.308
2017-10-22,2017-10-22 13:00:00,-9999,-9999,-9999,-9999,1024,1074,1069,-2.862,-0.575,-0.087
2017-10-22,2017-10-22 14:00:00,-9999,-9999,-9999,-9999,1064,1111,1090,-2.836,-0.618,0.008
2017-10-22,2017-10-22 15:00:00,-9999,-9999,-9999,-9999,1061,1133,1134,-2.905,-0.652,-0.217
2017-10-22,2017-10-22 16:00:00,-9999,-9999,-9999,-9999,1121,1172,1173,-2.761,-0.614,-0.091
2017-10-22,2017-10-22 17:00:00,-9999,-9999,-9999,-9999,1105,1175,1170,-2.772,-0.694,-0.067
2017-10-22,2017-10-22 18:00:00,-9999,-9999,-9999,-9999,1099,1190,1182,-2.699,-0.568,-0.168
2017-10-22,2017-10-22 19:00:00,-9999,-9999,-9999,-9999,1112,1193,1197,-2.63,-0.534,-0.064
2017-10-22,2017-10-22 20:00:00,-9999,-9999,-9999,-9999,1112,1202,1171,-2.628,-0.568,-0.202
