"date","date_time","FD20_flux","FD21_flux","FD20_flux_median","FD21_flux_median","soil_CO2_5cm","soil_CO2_15cm","soil_CO2_25cm","soil_temp_5cm","soil_temp_15cm","soil_temp_25cm","ATM_temp"
2017-12-29,2017-12-29 03:00:00,-9999,-9999,-9999,-9999,773.4,1349,1315,-2.064,-1.067,-0.63,-17.71
2017-12-29,2017-12-29 04:00:00,-9999,-9999,-9999,-9999,801,1353,1336,-2.075,-1.096,-0.607,-18.82
2017-12-29,2017-12-29 05:00:00,-9999,-9999,-9999,-9999,808,1372,1367,-2.22,-0.995,-0.716,-21.57
2017-12-29,2017-12-29 06:00:00,-9999,-9999,-9999,-9999,821,1385,1379,-2.112,-1.062,-0.713,-23.06
2017-12-29,2017-12-29 07:00:00,-9999,-9999,-9999,-9999,862,1400,1361,-2.156,-1.176,-0.687,-25.46
2017-12-29,2017-12-29 08:00:00,-9999,-9999,-9999,-9999,886,1387,1387,-2.27,-0.975,-0.731,-25.1
2017-12-29,2017-12-29 09:00:00,-9999,-9999,-9999,-9999,922,1405,1377,-2.068,-1.001,-0.616,-27.96
2017-12-29,2017-12-29 10:00:00,-9999,-9999,-9999,-9999,921,1428,1399,-2.218,-1.133,-0.609,-27.69
2017-12-29,2017-12-29 11:00:00,-9999,-9999,-9999,-9999,948,1420,1426,-2.135,-0.998,-0.928,-26.81
2017-12-29,2017-12-29 12:00:00,-9999,-9999,-9999,-9999,932,1449,1428,-2.277,-1.035,-0.354,-28.74
2017-12-29,2017-12-29 13:00:00,-9999,-9999,-9999,-9999,922,1475,1428,-2.226,-1.037,-0.565,-28.95
2017-12-29,2017-12-29 14:00:00,-9999,-9999,-9999,-9999,906,1472,1441,-2.226,-1.106,-0.721,-27.38
2017-12-29,2017-12-29 15:00:00,-9999,-9999,-9999,-9999,911,1464,1472,-2.258,-1.085,-0.841,-26.55
2017-12-29,2017-12-29 16:00:00,-9999,-9999,-9999,-9999,880,1485,1479,-2.294,-1.087,-0.807,-27.38
2017-12-29,2017-12-29 17:00:00,-9999,-9999,-9999,-9999,872,1479,1490,-2.341,-1.046,-0.557,-28.74
2017-12-29,2017-12-29 18:00:00,-9999,-9999,-9999,-9999,889,1479,1474,-2.42,-1.107,-0.758,-29.61
2017-12-29,2017-12-29 19:00:00,-9999,-9999,-9999,-9999,868,1510,1469,-2.502,-1.032,-0.7,-31.01
2017-12-29,2017-12-29 20:00:00,-9999,-9999,-9999,-9999,863,1515,1467,-2.476,-0.988,-0.587,-30.74
2017-12-29,2017-12-29 21:00:00,-9999,-9999,-9999,-9999,850,1503,1511,-2.534,-1.169,-0.61,-29.13
2017-12-29,2017-12-29 22:00:00,-9999,-9999,-9999,-9999,837,1502,1513,-2.517,-1.012,-0.715,-28.49
2017-12-29,2017-12-29 23:00:00,-9999,-9999,-9999,-9999,824,1480,1492,-2.534,-1.151,-0.75,-27.86
2017-12-30,2017-12-30 00:00:00,-9999,-9999,-9999,-9999,813,1480,1498,-2.649,-0.916,-0.707,-29.74
2017-12-30,2017-12-30 01:00:00,-9999,-9999,-9999,-9999,798.1,1497,1516,-2.762,-0.994,-0.715,-28.04
2017-12-30,2017-12-30 02:00:00,-9999,-9999,-9999,-9999,778.5,1502,1511,-2.709,-1.063,-0.696,-26.92
2017-12-30,2017-12-30 03:00:00,-9999,-9999,-9999,-9999,783.4,1485,1498,-2.797,-1.011,-0.644,-25.67
2017-12-30,2017-12-30 04:00:00,-9999,-9999,-9999,-9999,770.4,1475,1502,-2.823,-1.055,-0.688,-24.85
2017-12-30,2017-12-30 05:00:00,-9999,-9999,-9999,-9999,767.1,1479,1508,-2.801,-1.032,-0.596,-25.1
2017-12-30,2017-12-30 06:00:00,-9999,-9999,-9999,-9999,732.8,1493,1493,-2.818,-1.19,-0.578,-24.32
2017-12-30,2017-12-30 07:00:00,-9999,-9999,-9999,-9999,727.9,1485,1500,-2.823,-1.124,-0.6,-22.68
2017-12-30,2017-12-30 08:00:00,-9999,-9999,-9999,-9999,742.6,1464,1498,-2.774,-1.128,-0.482,-21.01
2017-12-30,2017-12-30 09:00:00,-9999,-9999,-9999,-9999,710,1467,1498,-2.914,-1.11,-0.621,-19.89
2017-12-30,2017-12-30 10:00:00,-9999,-9999,-9999,-9999,700.2,1474,1462,-2.909,-1.018,-0.704,-19.23
2017-12-30,2017-12-30 11:00:00,-9999,-9999,-9999,-9999,690.4,1462,1464,-2.88,-0.989,-0.64,-18.14
2017-12-30,2017-12-30 12:00:00,-9999,-9999,-9999,-9999,718.1,1449,1492,-2.994,-1.05,-0.701,-16.44
2017-12-30,2017-12-30 13:00:00,-9999,-9999,-9999,-9999,698.5,1471,1485,-2.91,-0.966,-0.652,-16.54
2017-12-30,2017-12-30 14:00:00,-9999,-9999,-9999,-9999,716.5,1449,1490,-2.983,-1.074,-0.568,-16.45
2017-12-30,2017-12-30 15:00:00,-9999,-9999,-9999,-9999,695.3,1461,1498,-3.026,-1.081,-0.645,-16.51
2017-12-30,2017-12-30 16:00:00,-9999,-9999,-9999,-9999,701.8,1461,1451,-2.972,-1.098,-0.574,-16.58
2017-12-30,2017-12-30 17:00:00,-9999,-9999,-9999,-9999,700.2,1474,1456,-3.106,-1.057,-0.725,-17.09
2017-12-30,2017-12-30 18:00:00,-9999,-9999,-9999,-9999,706.7,1426,1459,-3.113,-1.116,-0.679,-17.15
2017-12-30,2017-12-30 19:00:00,-9999,-9999,-9999,-9999,701.8,1441,1466,-3.025,-1.151,-0.871,-20.58
2017-12-30,2017-12-30 20:00:00,-9999,-9999,-9999,-9999,683.8,1459,1451,-3.053,-1.127,-0.62,-19.82
2017-12-30,2017-12-30 21:00:00,-9999,-9999,-9999,-9999,685.5,1425,1438,-3.014,-1.245,-0.686,-19.25
2017-12-30,2017-12-30 22:00:00,-9999,-9999,-9999,-9999,683.8,1405,1431,-2.972,-1.185,-0.696,-18.89
2017-12-30,2017-12-30 23:00:00,-9999,-9999,-9999,-9999,687.1,1420,1423,-3.002,-1.145,-0.761,-18.11
2017-12-31,2017-12-31 00:00:00,-9999,-9999,-9999,-9999,706.7,1407,1438,-2.948,-1.266,-0.69,-17.34
2017-12-31,2017-12-31 01:00:00,-9999,-9999,-9999,-9999,723,1422,1451,-2.955,-1.082,-0.68,-17.47
2017-12-31,2017-12-31 02:00:00,-9999,-9999,-9999,-9999,731.2,1423,1438,-3.103,-1.176,-0.6,-16.83
2017-12-31,2017-12-31 03:00:00,-9999,-9999,-9999,-9999,718.1,1423,1457,-2.976,-1.102,-0.823,-17.28
2017-12-31,2017-12-31 04:00:00,-9999,-9999,-9999,-9999,685.5,1435,1448,-2.951,-1.217,-0.623,-17.56
2017-12-31,2017-12-31 05:00:00,-9999,-9999,-9999,-9999,692,1426,1456,-2.974,-1.328,-0.716,-17.71
2017-12-31,2017-12-31 06:00:00,-9999,-9999,-9999,-9999,683.8,1430,1448,-2.849,-1.202,-0.783,-18.18
2017-12-31,2017-12-31 07:00:00,-9999,-9999,-9999,-9999,682.1,1423,1434,-2.96,-1.208,-0.824,-17.79
2017-12-31,2017-12-31 08:00:00,-9999,-9999,-9999,-9999,683.8,1418,1423,-2.877,-1.283,-0.689,-17.92
2017-12-31,2017-12-31 09:00:00,-9999,-9999,-9999,-9999,685.5,1423,1402,-2.842,-1.248,-0.706,-17.74
2017-12-31,2017-12-31 10:00:00,-9999,-9999,-9999,-9999,698.5,1417,1418,-2.866,-1.08,-0.765,-17.67
2017-12-31,2017-12-31 11:00:00,-9999,-9999,-9999,-9999,696.9,1420,1410,-2.9,-1.218,-0.677,-17.6
2017-12-31,2017-12-31 12:00:00,-9999,-9999,-9999,-9999,698.5,1421,1410,-2.829,-1.183,-0.799,-17.71
2017-12-31,2017-12-31 13:00:00,-9999,-9999,-9999,-9999,682.1,1403,1426,-2.9,-1.201,-0.711,-18.02
2017-12-31,2017-12-31 14:00:00,-9999,-9999,-9999,-9999,682.2,1404,1420,-2.893,-1.264,-0.653,-17.9
2017-12-31,2017-12-31 15:00:00,-9999,-9999,-9999,-9999,677.3,1408,1386,-2.722,-1.286,-0.623,-17.96
2017-12-31,2017-12-31 16:00:00,-9999,-9999,-9999,-9999,674,1405,1382,-2.879,-1.215,-0.796,-17.85
2017-12-31,2017-12-31 17:00:00,-9999,-9999,-9999,-9999,656.1,1387,1379,-2.792,-1.233,-0.761,-18.07
2017-12-31,2017-12-31 18:00:00,-9999,-9999,-9999,-9999,647.9,1379,1397,-2.813,-1.359,-0.712,-18.38
2017-12-31,2017-12-31 19:00:00,-9999,-9999,-9999,-9999,625.1,1377,1373,-2.904,-1.275,-0.786,-18.48
2017-12-31,2017-12-31 20:00:00,-9999,-9999,-9999,-9999,659.4,1384,1400,-2.743,-1.342,-0.713,-18.68
2017-12-31,2017-12-31 21:00:00,-9999,-9999,-9999,-9999,638.2,1361,1397,-2.843,-1.214,-0.708,-18.71
2017-12-31,2017-12-31 22:00:00,-9999,-9999,-9999,-9999,618.6,1351,1394,-2.826,-1.145,-0.551,-18.18
2017-12-31,2017-12-31 23:00:00,-9999,-9999,-9999,-9999,618.6,1345,1371,-2.867,-1.169,-0.662,-17.71
2018-01-01,2018-01-01 00:00:00,-9999,-9999,-9999,-9999,631.6,1330,1373,-2.832,-1.151,-0.924,-17.86
2018-01-01,2018-01-01 01:00:00,-9999,-9999,-9999,-9999,613.7,1340,1384,-2.815,-1.238,-0.662,-17.53
2018-01-01,2018-01-01 02:00:00,-9999,-9999,-9999,-9999,605.5,1324,1374,-2.96,-1.296,-0.806,-18.35
2018-01-01,2018-01-01 03:00:00,-9999,-9999,-9999,-9999,574.5,1327,1374,-2.885,-1.292,-0.767,-20.05
2018-01-01,2018-01-01 04:00:00,-9999,-9999,-9999,-9999,581,1307,1363,-2.873,-1.314,-0.754,-21.13
2018-01-01,2018-01-01 05:00:00,-9999,-9999,-9999,-9999,592.5,1338,1348,-2.849,-1.308,-0.888,-19.92
2018-01-01,2018-01-01 06:00:00,-9999,-9999,-9999,-9999,595.7,1337,1351,-2.955,-1.186,-0.627,-19.3
2018-01-01,2018-01-01 07:00:00,-9999,-9999,-9999,-9999,628.4,1337,1391,-2.937,-1.273,-0.784,-20.34
2018-01-01,2018-01-01 08:00:00,-9999,-9999,-9999,-9999,607.1,1333,1384,-2.99,-1.098,-0.731,-19.64
2018-01-01,2018-01-01 09:00:00,-9999,-9999,-9999,-9999,584.3,1319,1387,-3.021,-1.356,-0.64,-19.48
2018-01-01,2018-01-01 10:00:00,-9999,-9999,-9999,-9999,592.5,1322,1384,-3.04,-1.306,-0.747,-20.14
2018-01-01,2018-01-01 11:00:00,-9999,-9999,-9999,-9999,600.6,1330,1366,-3.168,-1.275,-0.681,-20.91
2018-01-01,2018-01-01 12:00:00,-9999,-9999,-9999,-9999,592.5,1312,1384,-3.135,-1.278,-0.649,-20.29
2018-01-01,2018-01-01 13:00:00,-9999,-9999,-9999,-9999,603.9,1306,1369,-3.218,-1.326,-0.592,-18.84
2018-01-01,2018-01-01 14:00:00,-9999,-9999,-9999,-9999,594.1,1299,1368,-3.165,-1.273,-0.539,-18.04
2018-01-01,2018-01-01 15:00:00,-9999,-9999,-9999,-9999,577.8,1314,1358,-3.151,-1.224,-0.682,-17.88
2018-01-01,2018-01-01 16:00:00,-9999,-9999,-9999,-9999,568,1302,1355,-3.251,-1.131,-0.747,-17.71
2018-01-01,2018-01-01 17:00:00,-9999,-9999,-9999,-9999,564.7,1299,1338,-3.303,-1.113,-0.799,-17.45
2018-01-01,2018-01-01 18:00:00,-9999,-9999,-9999,-9999,558.2,1304,1329,-3.29,-1.152,-0.663,-17.26
2018-01-01,2018-01-01 19:00:00,-9999,-9999,-9999,-9999,556.5,1309,1329,-3.342,-1.256,-0.75,-16.97
2018-01-01,2018-01-01 20:00:00,-9999,-9999,-9999,-9999,571.2,1276,1338,-3.411,-1.168,-0.784,-16.69
2018-01-01,2018-01-01 21:00:00,-9999,-9999,-9999,-9999,566.3,1273,1361,-3.382,-1.262,-0.72,-16.75
2018-01-01,2018-01-01 22:00:00,-9999,-9999,-9999,-9999,561.4,1280,1340,-3.334,-1.214,-0.672,-16.63
2018-01-01,2018-01-01 23:00:00,-9999,-9999,-9999,-9999,564.7,1271,1343,-3.388,-1.285,-0.621,-16.61
2018-01-02,2018-01-02 00:00:00,-9999,-9999,-9999,-9999,546.8,1283,1330,-3.463,-1.097,-0.661,-17.33
2018-01-02,2018-01-02 01:00:00,-9999,-9999,-9999,-9999,535.3,1265,1327,-3.429,-1.203,-0.767,-17.17
2018-01-02,2018-01-02 02:00:00,-9999,-9999,-9999,-9999,525.5,1273,1311,-3.447,-1.239,-0.627,-16.84
2018-01-02,2018-01-02 03:00:00,-9999,-9999,-9999,-9999,527.2,1271,1320,-3.564,-1.267,-0.603,-17.6
2018-01-02,2018-01-02 04:00:00,-9999,-9999,-9999,-9999,523.9,1263,1315,-3.433,-1.347,-0.648,-18.3
2018-01-02,2018-01-02 05:00:00,-9999,-9999,-9999,-9999,520.6,1255,1343,-3.498,-1.272,-0.643,-18.49
2018-01-02,2018-01-02 06:00:00,-9999,-9999,-9999,-9999,523.9,1242,1335,-3.461,-1.165,-0.711,-18.75
2018-01-02,2018-01-02 07:00:00,-9999,-9999,-9999,-9999,527.2,1232,1320,-3.435,-1.14,-0.755,-18.9
2018-01-02,2018-01-02 08:00:00,-9999,-9999,-9999,-9999,530.4,1247,1304,-3.405,-1.337,-0.655,-19.03
2018-01-02,2018-01-02 09:00:00,-9999,-9999,-9999,-9999,523.9,1242,1301,-3.453,-1.28,-0.703,-19.08
2018-01-02,2018-01-02 10:00:00,-9999,-9999,-9999,-9999,522.3,1255,1296,-3.475,-1.267,-0.603,-19.33
2018-01-02,2018-01-02 11:00:00,-9999,-9999,-9999,-9999,517.4,1249,1312,-3.389,-1.356,-0.57,-19.27
2018-01-02,2018-01-02 12:00:00,-9999,-9999,-9999,-9999,519,1234,1325,-3.341,-1.308,-0.749,-19.3
2018-01-02,2018-01-02 13:00:00,-9999,-9999,-9999,-9999,525.5,1250,1293,-3.411,-1.186,-0.627,-19.1
2018-01-02,2018-01-02 14:00:00,-9999,-9999,-9999,-9999,522.3,1252,1296,-3.214,-1.304,-0.78,-18.95
2018-01-02,2018-01-02 15:00:00,-9999,-9999,-9999,-9999,525.5,1242,1291,-3.245,-1.23,-0.636,-18.76
2018-01-02,2018-01-02 16:00:00,-9999,-9999,-9999,-9999,527.2,1249,1291,-3.339,-1.236,-0.834,-18.25
2018-01-02,2018-01-02 17:00:00,-9999,-9999,-9999,-9999,545.1,1252,1307,-3.442,-1.339,-0.814,-18.22
2018-01-02,2018-01-02 18:00:00,-9999,-9999,-9999,-9999,566.3,1244,1320,-3.303,-1.411,-0.677,-17.94
2018-01-02,2018-01-02 19:00:00,-9999,-9999,-9999,-9999,561.4,1265,1311,-3.239,-1.364,-0.665,-17.66
2018-01-02,2018-01-02 20:00:00,-9999,-9999,-9999,-9999,566.3,1245,1330,-3.213,-1.338,-0.866,-17.61
2018-01-02,2018-01-02 21:00:00,-9999,-9999,-9999,-9999,579.4,1260,1345,-3.305,-1.359,-0.713,-17.62
2018-01-02,2018-01-02 22:00:00,-9999,-9999,-9999,-9999,587.6,1262,1342,-3.239,-1.311,-0.822,-17.57
2018-01-02,2018-01-02 23:00:00,-9999,-9999,-9999,-9999,595.7,1268,1353,-3.212,-1.249,-0.83,-17.18
2018-01-03,2018-01-03 00:00:00,-9999,-9999,-9999,-9999,603.9,1288,1373,-3.244,-1.351,-0.6,-17.03
2018-01-03,2018-01-03 01:00:00,-9999,-9999,-9999,-9999,612,1301,1381,-3.208,-1.281,-0.617,-16.83
2018-01-03,2018-01-03 02:00:00,-9999,-9999,-9999,-9999,626.7,1314,1379,-3.243,-1.315,-0.686,-16.95
2018-01-03,2018-01-03 03:00:00,-9999,-9999,-9999,-9999,638.2,1312,1399,-3.271,-1.203,-0.627,-16.51
2018-01-03,2018-01-03 04:00:00,-9999,-9999,-9999,-9999,657.7,1332,1400,-3.295,-1.437,-0.563,-16.55
2018-01-03,2018-01-03 05:00:00,-9999,-9999,-9999,-9999,679,1340,1387,-3.206,-1.314,-0.825,-16.5
2018-01-03,2018-01-03 06:00:00,-9999,-9999,-9999,-9999,693.6,1330,1397,-3.189,-1.261,-0.754,-16.19
2018-01-03,2018-01-03 07:00:00,-9999,-9999,-9999,-9999,696.9,1360,1400,-3.148,-1.308,-0.766,-16.31
2018-01-03,2018-01-03 08:00:00,-9999,-9999,-9999,-9999,716.5,1343,1417,-3.165,-1.343,-0.714,-16.87
2018-01-03,2018-01-03 09:00:00,-9999,-9999,-9999,-9999,729.5,1356,1415,-3.17,-1.312,-0.771,-16.04
2018-01-03,2018-01-03 10:00:00,-9999,-9999,-9999,-9999,737.7,1364,1435,-3.143,-1.425,-0.726,-16.52
2018-01-03,2018-01-03 11:00:00,-9999,-9999,-9999,-9999,742.6,1366,1438,-3.182,-1.464,-0.748,-18.26
2018-01-03,2018-01-03 12:00:00,-9999,-9999,-9999,-9999,745.9,1364,1444,-2.982,-1.301,-0.829,-16.78
2018-01-03,2018-01-03 13:00:00,-9999,-9999,-9999,-9999,744.2,1389,1436,-3.165,-1.412,-0.766,-18.33
2018-01-03,2018-01-03 14:00:00,-9999,-9999,-9999,-9999,747.5,1410,1438,-3.046,-1.26,-0.962,-19.41
2018-01-03,2018-01-03 15:00:00,-9999,-9999,-9999,-9999,747.5,1413,1438,-3.153,-1.471,-0.912,-19.16
2018-01-03,2018-01-03 16:00:00,-9999,-9999,-9999,-9999,736.1,1400,1477,-3.06,-1.308,-0.748,-19.55
2018-01-03,2018-01-03 17:00:00,-9999,-9999,-9999,-9999,734.4,1395,1474,-3.093,-1.358,-0.729,-18.47
2018-01-03,2018-01-03 18:00:00,-9999,-9999,-9999,-9999,714.9,1384,1453,-3.084,-1.454,-0.72,-17.28
2018-01-03,2018-01-03 19:00:00,-9999,-9999,-9999,-9999,677.3,1379,1469,-3.071,-1.232,-0.76,-15.8
2018-01-03,2018-01-03 20:00:00,-9999,-9999,-9999,-9999,634.9,1376,1464,-3.043,-1.256,-0.732,-15.32
2018-01-03,2018-01-03 21:00:00,-9999,-9999,-9999,-9999,607.1,1364,1449,-2.971,-1.377,-0.905,-15.15
2018-01-03,2018-01-03 22:00:00,-9999,-9999,-9999,-9999,605.5,1381,1422,-3.007,-1.255,-0.626,-15.17
2018-01-03,2018-01-03 23:00:00,-9999,-9999,-9999,-9999,605.5,1373,1425,-3.045,-1.328,-0.733,-14.29
2018-01-04,2018-01-04 00:00:00,-9999,-9999,-9999,-9999,620.2,1351,1443,-3.02,-1.355,-0.691,-14.37
2018-01-04,2018-01-04 01:00:00,-9999,-9999,-9999,-9999,612,1356,1448,-3.052,-1.353,-0.776,-14.39
2018-01-04,2018-01-04 02:00:00,-9999,-9999,-9999,-9999,599,1371,1448,-2.958,-1.451,-0.874,-14.33
2018-01-04,2018-01-04 03:00:00,-9999,-9999,-9999,-9999,595.6,1377,1434,-2.969,-1.375,-0.746,-14.34
2018-01-04,2018-01-04 04:00:00,-9999,-9999,-9999,-9999,608.7,1384,1416,-3.025,-1.431,-0.749,-14.14
2018-01-04,2018-01-04 05:00:00,-9999,-9999,-9999,-9999,615.2,1379,1423,-3.022,-1.393,-0.851,-14.1
2018-01-04,2018-01-04 06:00:00,-9999,-9999,-9999,-9999,629.8,1369,1429,-2.913,-1.337,-0.76,-14.23
2018-01-04,2018-01-04 07:00:00,-9999,-9999,-9999,-9999,652.6,1369,1446,-2.972,-1.238,-0.766,-14.48
2018-01-04,2018-01-04 08:00:00,-9999,-9999,-9999,-9999,660.8,1372,1449,-2.977,-1.4,-0.753,-14.4
2018-01-04,2018-01-04 09:00:00,-9999,-9999,-9999,-9999,682,1384,1462,-2.889,-1.365,-0.876,-14.47
2018-01-04,2018-01-04 10:00:00,-9999,-9999,-9999,-9999,693.5,1390,1465,-2.862,-1.338,-0.692,-14.43
2018-01-04,2018-01-04 11:00:00,-9999,-9999,-9999,-9999,688.5,1410,1483,-2.902,-1.273,-0.784,-14.52
2018-01-04,2018-01-04 12:00:00,-9999,-9999,-9999,-9999,717.9,1408,1480,-2.897,-1.443,-0.797,-14.5
2018-01-04,2018-01-04 13:00:00,-9999,-9999,-9999,-9999,713,1420,1478,-2.918,-1.289,-0.73,-14.3
2018-01-04,2018-01-04 14:00:00,-9999,-9999,-9999,-9999,734.2,1416,1494,-2.928,-1.281,-0.739,-14.44
2018-01-04,2018-01-04 15:00:00,-9999,-9999,-9999,-9999,732.6,1428,1503,-2.858,-1.264,-0.652,-14.66
2018-01-04,2018-01-04 16:00:00,-9999,-9999,-9999,-9999,717.9,1437,1516,-2.657,-1.343,-0.767,-15.1
2018-01-04,2018-01-04 17:00:00,-9999,-9999,-9999,-9999,722.8,1437,1514,-2.748,-1.225,-0.735,-15.1
2018-01-04,2018-01-04 18:00:00,-9999,-9999,-9999,-9999,747.2,1436,1509,-2.832,-1.221,-0.906,-15.88
2018-01-04,2018-01-04 19:00:00,-9999,-9999,-9999,-9999,726,1450,1525,-2.765,-1.382,-0.7,-15.92
2018-01-04,2018-01-04 20:00:00,-9999,-9999,-9999,-9999,737.5,1450,1530,-2.786,-1.332,-0.755,-17.24
2018-01-04,2018-01-04 21:00:00,-9999,-9999,-9999,-9999,755.4,1450,1521,-2.709,-1.395,-0.906,-16.86
2018-01-04,2018-01-04 22:00:00,-9999,-9999,-9999,-9999,765.2,1457,1522,-2.829,-1.323,-0.816,-22.19
2018-01-04,2018-01-04 23:00:00,-9999,-9999,-9999,-9999,768.7,1480,1510,-2.815,-1.361,-0.837,-23.32
2018-01-05,2018-01-05 00:00:00,-9999,-9999,-9999,-9999,767.1,1466,1536,-2.721,-1.425,-0.953,-23.3
2018-01-05,2018-01-05 01:00:00,-9999,-9999,-9999,-9999,781.8,1451,1533,-2.712,-1.381,-0.997,-24.32
2018-01-05,2018-01-05 02:00:00,-9999,-9999,-9999,-9999,770.4,1477,1508,-2.689,-1.341,-0.886,-26.57
2018-01-05,2018-01-05 03:00:00,-9999,-9999,-9999,-9999,770.4,1477,1508,-2.687,-1.479,-0.622,-25.74
2018-01-05,2018-01-05 04:00:00,-9999,-9999,-9999,-9999,765.5,1454,1541,-2.67,-1.409,-0.779,-27.63
2018-01-05,2018-01-05 05:00:00,-9999,-9999,-9999,-9999,772,1443,1526,-2.812,-1.341,-0.869,-29.37
2018-01-05,2018-01-05 06:00:00,-9999,-9999,-9999,-9999,770.4,1462,1513,-2.732,-1.419,-0.964,-27.82
2018-01-05,2018-01-05 07:00:00,-9999,-9999,-9999,-9999,765.5,1472,1523,-2.701,-1.318,-0.951,-28.65
2018-01-05,2018-01-05 08:00:00,-9999,-9999,-9999,-9999,772,1464,1555,-2.71,-1.344,-1.064,-26.21
2018-01-05,2018-01-05 09:00:00,-9999,-9999,-9999,-9999,778.5,1485,1519,-2.796,-1.255,-0.853,-23.17
2018-01-05,2018-01-05 10:00:00,-9999,-9999,-9999,-9999,773.6,1480,1524,-2.786,-1.297,-0.686,-20.49
2018-01-05,2018-01-05 11:00:00,-9999,-9999,-9999,-9999,788.3,1492,1521,-2.79,-1.249,-0.725,-19.38
2018-01-05,2018-01-05 12:00:00,-9999,-9999,-9999,-9999,816,1474,1557,-2.851,-1.432,-0.681,-19.34
2018-01-05,2018-01-05 13:00:00,-9999,-9999,-9999,-9999,752.4,1467,1549,-2.824,-1.248,-0.724,-20.3
2018-01-05,2018-01-05 14:00:00,-9999,-9999,-9999,-9999,701.8,1444,1526,-2.859,-1.353,-0.794,-20.13
2018-01-05,2018-01-05 15:00:00,-9999,-9999,-9999,-9999,661,1422,1490,-2.901,-1.342,-0.748,-20.32
2018-01-05,2018-01-05 16:00:00,-9999,-9999,-9999,-9999,621.8,1402,1502,-2.952,-1.341,-0.939,-21.95
2018-01-05,2018-01-05 17:00:00,-9999,-9999,-9999,-9999,613.7,1397,1480,-2.902,-1.291,-0.854,-22.68
2018-01-05,2018-01-05 18:00:00,-9999,-9999,-9999,-9999,605.5,1384,1492,-2.946,-1.457,-0.757,-22.78
2018-01-05,2018-01-05 19:00:00,-9999,-9999,-9999,-9999,634.9,1377,1480,-2.972,-1.395,-0.748,-22.84
2018-01-05,2018-01-05 20:00:00,-9999,-9999,-9999,-9999,620.2,1361,1472,-3.046,-1.207,-0.752,-23.81
2018-01-05,2018-01-05 21:00:00,-9999,-9999,-9999,-9999,597.3,1384,1441,-2.916,-1.269,-0.658,-23.78
2018-01-05,2018-01-05 22:00:00,-9999,-9999,-9999,-9999,603.9,1373,1440,-2.954,-1.22,-0.766,-24.28
2018-01-05,2018-01-05 23:00:00,-9999,-9999,-9999,-9999,581,1364,1430,-3.072,-1.215,-0.813,-24.17
2018-01-06,2018-01-06 00:00:00,-9999,-9999,-9999,-9999,569.6,1350,1443,-3.02,-1.251,-0.762,-24.24
2018-01-06,2018-01-06 01:00:00,-9999,-9999,-9999,-9999,581,1335,1443,-3.083,-1.436,-0.894,-24.81
2018-01-06,2018-01-06 02:00:00,-9999,-9999,-9999,-9999,566.3,1324,1435,-3.163,-1.253,-0.886,-24.78
2018-01-06,2018-01-06 03:00:00,-9999,-9999,-9999,-9999,548.4,1314,1428,-3.277,-1.262,-0.825,-25.38
2018-01-06,2018-01-06 04:00:00,-9999,-9999,-9999,-9999,543.5,1335,1394,-3.297,-1.369,-0.845,-25.83
2018-01-06,2018-01-06 05:00:00,-9999,-9999,-9999,-9999,574.5,1299,1413,-3.248,-1.163,-0.674,-26.06
2018-01-06,2018-01-06 06:00:00,-9999,-9999,-9999,-9999,595.7,1312,1413,-3.289,-1.291,-0.82,-26.2
2018-01-06,2018-01-06 07:00:00,-9999,-9999,-9999,-9999,602.2,1330,1422,-3.396,-1.292,-0.768,-26.05
2018-01-06,2018-01-06 08:00:00,-9999,-9999,-9999,-9999,628.4,1317,1428,-3.345,-1.452,-0.701,-26.01
2018-01-06,2018-01-06 09:00:00,-9999,-9999,-9999,-9999,621.8,1320,1431,-3.49,-1.351,-0.74,-26.46
2018-01-06,2018-01-06 10:00:00,-9999,-9999,-9999,-9999,595.7,1330,1422,-3.432,-1.276,-0.7,-26.5
2018-01-06,2018-01-06 11:00:00,-9999,-9999,-9999,-9999,603.9,1309,1431,-3.446,-1.168,-0.905,-26.59
2018-01-06,2018-01-06 12:00:00,-9999,-9999,-9999,-9999,594.1,1312,1409,-3.494,-1.338,-0.709,-26.62
2018-01-06,2018-01-06 13:00:00,-9999,-9999,-9999,-9999,592.5,1312,1426,-3.492,-1.283,-0.724,-27.29
2018-01-06,2018-01-06 14:00:00,-9999,-9999,-9999,-9999,599,1304,1410,-3.422,-1.459,-0.83,-27.06
2018-01-06,2018-01-06 15:00:00,-9999,-9999,-9999,-9999,605.6,1306,1417,-3.473,-1.387,-0.828,-27.29
2018-01-06,2018-01-06 16:00:00,-9999,-9999,-9999,-9999,581.2,1309,1394,-3.432,-1.469,-0.595,-27
2018-01-06,2018-01-06 17:00:00,-9999,-9999,-9999,-9999,576.3,1316,1386,-3.485,-1.294,-0.752,-26.98
2018-01-06,2018-01-06 18:00:00,-9999,-9999,-9999,-9999,586,1288,1397,-3.467,-1.364,-0.857,-26.72
2018-01-06,2018-01-06 19:00:00,-9999,-9999,-9999,-9999,569.8,1308,1379,-3.485,-1.311,-0.787,-27.04
2018-01-06,2018-01-06 20:00:00,-9999,-9999,-9999,-9999,574.6,1304,1383,-3.469,-1.435,-0.823,-27.82
2018-01-06,2018-01-06 21:00:00,-9999,-9999,-9999,-9999,581.2,1277,1394,-3.514,-1.376,-0.764,-27.76
